arm,round,task_id,task_type,reward,outcome,overlong,masked,kill_reason,termination,agent_turns,response_tokens,infra_error
binary,4,48,read,1.0,1.0,0,0,,user_stop,6,1844,0
binary,4,3,read,1.0,1.0,0,0,,user_stop,9,2054,0
binary,4,3,read,1.0,1.0,0,0,,user_stop,8,1818,0
binary,4,49,read,1.0,1.0,0,0,,user_stop,6,2271,0
binary,4,47,read,0.0,0.0,0,0,,user_stop,7,2090,0
binary,4,3,read,1.0,1.0,0,0,,user_stop,9,2152,0
binary,4,3,read,1.0,1.0,0,0,,user_stop,9,2158,0
binary,4,47,read,0.0,0.0,0,0,,user_stop,7,2044,0
binary,4,19,write,1.0,1.0,0,0,,user_stop,8,2120,0
binary,4,3,read,1.0,1.0,0,0,,user_stop,7,1841,0
binary,4,28,none,1.0,1.0,0,0,,user_stop,6,2415,0
binary,4,19,write,1.0,1.0,0,0,,user_stop,9,2821,0
binary,4,28,none,1.0,1.0,0,0,,user_stop,6,2560,0
binary,4,22,write,1.0,1.0,0,0,,user_stop,13,4588,0
binary,4,13,read,1.0,1.0,0,0,,user_stop,6,2929,0
binary,4,19,write,1.0,1.0,0,0,,user_stop,9,2896,0
binary,4,48,read,1.0,1.0,0,0,,user_stop,7,2542,0
binary,4,38,read,1.0,1.0,0,0,,user_stop,8,3058,0
binary,4,13,read,1.0,1.0,0,0,,user_stop,8,2497,0
binary,4,27,read,1.0,1.0,0,0,,user_stop,15,5693,0
binary,4,22,write,1.0,1.0,0,0,,user_stop,13,4646,0
binary,4,13,read,1.0,1.0,0,0,,user_stop,6,1872,0
binary,4,19,write,1.0,1.0,0,0,,user_stop,10,3252,0
binary,4,48,read,1.0,1.0,0,0,,user_stop,6,2445,0
binary,4,4,read,1.0,1.0,0,0,,user_stop,10,4208,0
binary,4,2,read,1.0,1.0,0,0,,user_stop,10,2984,0
binary,4,43,read,1.0,1.0,0,0,,user_stop,13,4356,0
binary,4,29,write,0.0,0.0,0,0,,user_stop,9,2539,0
binary,4,13,read,1.0,1.0,0,0,,user_stop,7,2956,0
binary,4,37,write,1.0,1.0,0,0,,user_stop,11,4245,0
binary,4,48,read,1.0,1.0,0,0,,user_stop,7,2579,0
binary,4,4,read,1.0,1.0,0,0,,user_stop,11,3617,0
binary,4,13,read,1.0,1.0,0,0,,user_stop,7,2818,0
binary,4,17,write,1.0,1.0,0,0,,user_stop,12,5108,0
binary,4,43,read,1.0,1.0,0,0,,user_stop,12,4553,0
binary,4,17,write,1.0,1.0,0,0,,user_stop,11,4995,0
binary,4,48,read,1.0,1.0,0,0,,user_stop,8,2824,0
binary,4,17,write,0.0,0.0,0,0,,user_stop,13,5073,0
binary,4,19,write,1.0,1.0,0,0,,user_stop,9,3319,0
binary,4,27,read,1.0,1.0,0,0,,user_stop,17,5973,0
binary,4,19,write,1.0,1.0,0,0,,user_stop,11,3529,0
binary,4,4,read,1.0,1.0,0,0,,user_stop,10,4453,0
binary,4,29,write,0.0,0.0,0,0,,user_stop,9,4471,0
binary,4,13,read,1.0,1.0,0,0,,user_stop,17,6186,0
binary,4,27,read,1.0,1.0,0,0,,user_stop,17,6039,0
binary,4,17,write,1.0,1.0,0,0,,user_stop,11,5079,0
binary,4,27,read,1.0,1.0,0,0,,user_stop,17,5749,0
binary,4,12,write,0.0,0.0,0,0,,user_stop,11,4579,0
binary,4,22,write,1.0,1.0,0,0,,user_stop,13,5541,0
binary,4,8,write,1.0,1.0,0,0,,user_stop,12,5007,0
binary,4,17,write,1.0,1.0,0,0,,user_stop,12,5319,0
binary,4,43,read,1.0,1.0,0,0,,user_stop,11,5232,0
binary,4,43,read,1.0,1.0,0,0,,user_stop,12,5344,0
binary,4,38,read,1.0,1.0,0,0,,user_stop,10,3284,0
binary,4,43,read,1.0,1.0,0,0,,user_stop,13,4990,0
binary,4,27,read,1.0,1.0,0,0,,user_stop,18,5987,0
binary,4,43,read,1.0,1.0,0,0,,user_stop,11,5242,0
binary,4,48,read,1.0,1.0,0,0,,user_stop,8,3278,0
binary,4,49,read,1.0,1.0,0,0,,user_stop,7,3637,0
binary,4,22,write,1.0,1.0,0,0,,user_stop,15,5105,0
binary,4,22,write,1.0,1.0,0,0,,user_stop,13,5464,0
binary,4,38,read,1.0,1.0,0,0,,user_stop,10,3946,0
binary,4,8,write,1.0,1.0,0,0,,user_stop,12,5350,0
binary,4,8,write,1.0,1.0,0,0,,user_stop,12,5720,0
binary,4,8,write,1.0,1.0,0,0,,user_stop,12,5783,0
binary,4,32,write,1.0,1.0,0,0,,user_stop,15,5662,0
binary,4,18,write,0.0,0.0,0,0,,user_stop,16,7016,0
binary,4,47,read,0.0,0.0,0,0,,user_stop,12,3146,0
binary,4,2,read,1.0,1.0,0,0,,user_stop,10,3687,0
binary,4,4,read,1.0,1.0,0,0,,user_stop,12,4251,0
binary,4,18,write,1.0,1.0,0,0,,user_stop,17,7181,0
binary,4,27,read,1.0,1.0,0,0,,user_stop,19,6221,0
binary,4,12,write,1.0,1.0,0,0,,user_stop,10,4486,0
binary,4,37,write,1.0,1.0,0,0,,user_stop,11,5206,0
binary,4,9,read,1.0,1.0,0,0,,user_stop,11,6625,0
binary,4,2,read,1.0,1.0,0,0,,user_stop,11,3809,0
binary,4,24,write,0.0,0.0,1,0,,max_steps,20,5623,0
binary,4,4,read,1.0,1.0,0,0,,user_stop,11,4526,0
binary,4,37,write,1.0,1.0,0,0,,user_stop,11,5423,0
binary,4,2,read,1.0,1.0,0,0,,user_stop,11,4050,0
binary,4,18,write,1.0,1.0,0,0,,user_stop,17,7162,0
binary,4,39,write,1.0,1.0,0,0,,user_stop,15,7923,0
binary,4,32,write,1.0,1.0,0,0,,user_stop,14,5526,0
binary,4,18,write,1.0,1.0,0,0,,user_stop,18,7914,0
binary,4,17,write,1.0,1.0,0,0,,user_stop,12,6314,0
binary,4,8,write,1.0,1.0,0,0,,user_stop,13,5980,0
binary,4,22,write,0.0,0.0,0,0,,user_stop,14,7096,0
binary,4,24,write,0.0,0.0,1,0,,max_steps,20,6431,0
binary,4,2,read,1.0,1.0,0,0,,user_stop,11,4246,0
binary,4,32,write,1.0,1.0,0,0,,user_stop,13,5432,0
binary,4,18,write,0.0,0.0,0,0,,user_stop,17,7578,0
binary,4,32,write,1.0,1.0,0,0,,user_stop,11,4521,0
binary,4,37,write,1.0,1.0,0,0,,user_stop,11,5871,0
binary,4,39,write,1.0,1.0,0,0,,user_stop,15,8644,0
binary,4,8,write,1.0,1.0,0,0,,user_stop,13,6368,0
binary,4,24,write,1.0,1.0,0,0,,user_stop,19,7685,0
binary,4,4,read,1.0,1.0,0,0,,user_stop,12,5302,0
binary,4,32,write,1.0,1.0,0,0,,user_stop,11,5022,0
binary,4,39,write,1.0,1.0,0,0,,user_stop,18,7779,0
binary,4,37,write,1.0,1.0,0,0,,user_stop,12,5871,0
binary,4,37,write,1.0,1.0,0,0,,user_stop,13,5694,0
binary,4,7,write,0.0,0.0,0,0,,user_stop,19,7703,0
binary,4,12,write,1.0,1.0,0,0,,user_stop,14,5328,0
binary,4,2,read,0.0,0.0,1,0,,max_steps,20,5343,0
binary,4,9,read,1.0,1.0,0,0,,user_stop,12,7053,0
binary,4,39,write,1.0,1.0,0,0,,user_stop,18,8056,0
binary,4,18,write,0.0,0.0,1,0,,max_steps,20,8188,0
binary,4,42,write,1.0,1.0,0,0,,user_stop,15,7538,0
binary,4,44,write,0.0,0.0,0,0,,user_stop,11,5380,0
binary,4,9,read,1.0,1.0,0,0,,user_stop,12,7211,0
binary,4,7,write,0.0,0.0,0,0,,user_stop,17,8736,0
binary,4,9,read,1.0,1.0,0,0,,user_stop,15,7789,0
binary,4,9,read,1.0,1.0,0,0,,user_stop,12,7650,0
binary,4,7,write,0.0,0.0,0,0,,user_stop,17,8921,0
binary,4,9,read,1.0,1.0,0,0,,user_stop,12,7803,0
binary,4,12,write,0.0,0.0,0,0,,user_stop,11,5437,0
binary,4,12,write,1.0,1.0,0,0,,user_stop,14,5828,0
binary,4,24,write,1.0,1.0,0,0,,user_stop,19,7263,0
binary,4,38,read,1.0,1.0,0,0,,user_stop,11,5967,0
binary,4,39,write,1.0,1.0,0,0,,user_stop,16,9507,0
binary,4,24,write,1.0,1.0,0,0,,user_stop,17,7744,0
binary,4,42,write,0.0,0.0,0,0,,user_stop,15,8240,0
binary,4,7,write,0.0,0.0,0,0,,user_stop,17,8993,0
binary,4,12,write,1.0,1.0,0,0,,user_stop,13,6425,0
binary,4,44,write,0.0,0.0,1,0,,max_steps,20,10876,0
binary,4,42,write,0.0,0.0,0,0,,user_stop,19,9785,0
binary,4,24,write,0.0,0.0,1,0,,max_steps,20,7332,0
binary,4,44,write,0.0,0.0,0,0,,user_stop,13,7548,0
binary,4,42,write,0.0,0.0,0,0,,user_stop,18,10090,0
binary,4,33,write,0.0,0.0,0,0,,user_stop,15,8994,0
binary,4,38,read,1.0,1.0,0,0,,user_stop,16,8115,0
binary,4,34,none,0.0,0.0,0,0,,user_stop,12,9239,0
binary,4,32,write,1.0,1.0,0,0,,user_stop,19,12150,0
binary,4,29,write,0.0,0.0,0,0,,user_stop,13,13941,0
binary,4,38,read,1.0,1.0,0,0,,user_stop,18,7108,0
binary,4,7,write,0.0,0.0,0,0,,user_stop,19,11167,0
binary,4,29,write,0.0,0.0,0,0,,user_stop,14,8791,0
binary,4,42,write,0.0,0.0,0,0,,user_stop,18,12006,0
binary,4,33,write,1.0,1.0,0,0,,user_stop,17,11595,0
binary,4,39,write,0.0,0.0,1,0,,max_steps,20,10629,0
binary,4,44,write,0.0,0.0,1,0,,max_steps,20,13361,0
binary,4,33,write,1.0,1.0,0,0,,user_stop,16,10512,0
binary,4,44,write,0.0,0.0,1,0,,max_steps,20,12587,0
binary,4,14,write,0.0,0.0,0,0,,user_stop,18,14409,0
binary,4,29,write,1.0,1.0,0,0,,user_stop,17,13414,0
binary,4,33,write,0.0,0.0,1,0,,max_steps,20,10444,0
binary,4,33,write,1.0,1.0,0,0,,user_stop,17,11096,0
binary,4,34,none,0.0,0.0,0,0,,user_stop,17,12039,0
binary,4,33,write,0.0,0.0,1,0,,max_steps,20,12176,0
binary,4,14,write,0.0,0.0,1,0,budget,max_steps,18,16585,0
binary,4,14,write,0.0,0.0,0,0,,user_stop,17,14112,0
binary,4,14,write,0.0,0.0,1,0,budget,max_steps,15,16431,0
binary,4,34,none,1.0,1.0,0,0,,user_stop,18,13453,0
binary,4,44,write,0.0,0.0,0,0,,user_stop,17,9960,0
binary,4,29,write,0.0,0.0,0,0,,user_stop,15,15361,0
binary,4,23,write,0.0,0.0,1,0,,max_steps,20,14813,0
binary,4,42,write,0.0,0.0,1,0,,max_steps,20,16258,0
binary,4,34,none,1.0,1.0,0,0,,user_stop,12,11538,0
binary,4,23,write,0.0,0.0,0,0,,user_stop,17,15655,0
binary,4,34,none,0.0,0.0,0,0,,user_stop,17,11444,0
binary,4,14,write,0.0,0.0,1,0,,max_steps,20,15923,0
binary,4,23,write,0.0,0.0,0,0,,user_stop,15,16174,0
binary,4,23,write,0.0,0.0,1,0,budget,max_steps,19,16455,0
binary,4,23,write,0.0,0.0,1,0,budget,max_steps,14,16834,0
binary,4,14,write,0.0,0.0,1,0,budget,max_steps,19,16427,0
binary,4,23,write,0.0,0.0,1,0,budget,max_steps,14,16548,0
binary,4,34,none,0.0,0.0,1,0,budget,max_steps,13,16481,0
binary,5,28,none,1.0,1.0,0,0,,user_stop,6,1694,0
binary,5,13,read,1.0,1.0,0,0,,user_stop,5,1421,0
binary,5,28,none,1.0,1.0,0,0,,user_stop,6,1829,0
binary,5,28,none,1.0,1.0,0,0,,user_stop,6,1926,0
binary,5,47,read,0.0,0.0,0,0,,user_stop,5,1281,0
binary,5,28,none,1.0,1.0,0,0,,user_stop,7,1884,0
binary,5,28,none,1.0,1.0,0,0,,user_stop,5,2104,0
binary,5,48,read,1.0,1.0,0,0,,user_stop,6,1746,0
binary,5,12,write,0.0,0.0,0,0,,user_stop,8,2754,0
binary,5,47,read,0.0,0.0,0,0,,user_stop,8,1411,0
binary,5,47,read,0.0,0.0,0,0,,user_stop,8,2066,0
binary,5,3,read,1.0,1.0,0,0,,user_stop,9,2074,0
binary,5,3,read,1.0,1.0,0,0,,user_stop,9,2108,0
binary,5,48,read,1.0,1.0,0,0,,user_stop,6,1928,0
binary,5,47,read,0.0,0.0,0,0,,user_stop,9,2095,0
binary,5,3,read,1.0,1.0,0,0,,user_stop,9,2131,0
binary,5,49,read,1.0,1.0,0,0,,user_stop,8,2359,0
binary,5,49,read,1.0,1.0,0,0,,user_stop,7,2153,0
binary,5,3,read,1.0,1.0,0,0,,user_stop,9,2030,0
binary,5,28,none,1.0,1.0,0,0,,user_stop,7,2123,0
binary,5,19,write,1.0,1.0,0,0,,user_stop,10,2885,0
binary,5,13,read,1.0,1.0,0,0,,user_stop,7,2235,0
binary,5,43,read,1.0,1.0,0,0,,user_stop,12,4492,0
binary,5,4,read,1.0,1.0,0,0,,user_stop,10,3462,0
binary,5,19,write,1.0,1.0,0,0,,user_stop,10,2782,0
binary,5,3,read,1.0,1.0,0,0,,user_stop,9,2196,0
binary,5,48,read,1.0,1.0,0,0,,user_stop,6,1959,0
binary,5,19,write,1.0,1.0,0,0,,user_stop,10,3000,0
binary,5,49,read,1.0,1.0,0,0,,user_stop,7,2580,0
binary,5,4,read,1.0,1.0,0,0,,user_stop,10,3672,0
binary,5,43,read,1.0,1.0,0,0,,user_stop,11,4154,0
binary,5,19,write,1.0,1.0,0,0,,user_stop,10,3098,0
binary,5,17,write,1.0,1.0,0,0,,user_stop,11,4634,0
binary,5,13,read,1.0,1.0,0,0,,user_stop,6,2702,0
binary,5,3,read,1.0,1.0,0,0,,user_stop,8,1869,0
binary,5,13,read,1.0,1.0,0,0,,user_stop,6,2978,0
binary,5,49,read,1.0,1.0,0,0,,user_stop,8,2502,0
binary,5,19,write,1.0,1.0,0,0,,user_stop,11,2890,0
binary,5,47,read,0.0,0.0,0,0,,user_stop,8,2630,0
binary,5,38,read,1.0,1.0,0,0,,user_stop,9,3104,0
binary,5,49,read,1.0,1.0,0,0,,user_stop,10,3125,0
binary,5,22,write,1.0,1.0,0,0,,user_stop,13,4765,0
binary,5,13,read,1.0,1.0,0,0,,user_stop,6,2200,0
binary,5,49,read,1.0,1.0,0,0,,user_stop,8,2714,0
binary,5,38,read,1.0,1.0,0,0,,user_stop,9,3437,0
binary,5,19,write,1.0,1.0,0,0,,user_stop,9,3019,0
binary,5,22,write,0.0,0.0,0,0,,user_stop,12,4801,0
binary,5,22,write,0.0,0.0,0,0,,user_stop,14,4905,0
binary,5,22,write,1.0,1.0,0,0,,user_stop,14,4950,0
binary,5,37,write,0.0,0.0,0,0,,user_stop,10,4175,0
binary,5,43,read,1.0,1.0,0,0,,user_stop,13,5311,0
binary,5,4,read,1.0,1.0,0,0,,user_stop,11,4089,0
binary,5,22,write,1.0,1.0,0,0,,user_stop,12,5155,0
binary,5,17,write,1.0,1.0,0,0,,user_stop,12,5121,0
binary,5,12,write,0.0,0.0,0,0,,user_stop,13,4622,0
binary,5,17,write,1.0,1.0,0,0,,user_stop,12,5304,0
binary,5,2,read,1.0,1.0,0,0,,user_stop,10,3309,0
binary,5,22,write,1.0,1.0,0,0,,user_stop,13,5468,0
binary,5,48,read,1.0,1.0,0,0,,user_stop,9,2939,0
binary,5,27,read,1.0,1.0,0,0,,user_stop,16,5442,0
binary,5,48,read,1.0,1.0,0,0,,user_stop,9,2834,0
binary,5,37,write,1.0,1.0,0,0,,user_stop,11,4469,0
binary,5,43,read,1.0,1.0,0,0,,user_stop,12,5736,0
binary,5,38,read,1.0,1.0,0,0,,user_stop,11,4009,0
binary,5,27,read,1.0,1.0,0,0,,user_stop,16,5457,0
binary,5,38,read,1.0,1.0,0,0,,user_stop,11,4145,0
binary,5,13,read,1.0,1.0,0,0,,user_stop,18,7026,0
binary,5,27,read,1.0,1.0,0,0,,user_stop,17,5680,0
binary,5,17,write,1.0,1.0,0,0,,user_stop,12,6077,0
binary,5,18,write,1.0,1.0,0,0,,user_stop,17,6916,0
binary,5,43,read,1.0,1.0,0,0,,user_stop,12,5806,0
binary,5,4,read,1.0,1.0,0,0,,user_stop,10,4305,0
binary,5,27,read,1.0,1.0,0,0,,user_stop,16,5780,0
binary,5,17,write,1.0,1.0,0,0,,user_stop,11,5916,0
binary,5,18,write,1.0,1.0,0,0,,user_stop,17,6921,0
binary,5,48,read,1.0,1.0,0,0,,user_stop,8,3050,0
binary,5,18,write,0.0,0.0,1,0,,max_steps,20,7334,0
binary,5,47,read,1.0,1.0,0,0,,user_stop,9,3152,0
binary,5,37,write,1.0,1.0,0,0,,user_stop,11,4524,0
binary,5,27,read,1.0,1.0,0,0,,user_stop,17,5819,0
binary,5,38,read,1.0,1.0,0,0,,user_stop,11,4946,0
binary,5,8,write,1.0,1.0,0,0,,user_stop,13,5312,0
binary,5,7,write,0.0,0.0,0,0,,user_stop,19,8125,0
binary,5,12,write,0.0,0.0,0,0,,user_stop,11,4089,0
binary,5,7,write,0.0,0.0,0,0,,user_stop,18,7184,0
binary,5,37,write,1.0,1.0,0,0,,user_stop,11,4701,0
binary,5,32,write,1.0,1.0,0,0,,user_stop,14,5625,0
binary,5,8,write,1.0,1.0,0,0,,user_stop,12,5708,0
binary,5,17,write,1.0,1.0,0,0,,user_stop,14,5926,0
binary,5,9,read,1.0,1.0,0,0,,user_stop,12,6119,0
binary,5,29,write,0.0,0.0,0,0,,user_stop,11,6213,0
binary,5,39,write,1.0,1.0,0,0,,user_stop,16,7522,0
binary,5,39,write,1.0,1.0,0,0,,user_stop,16,7512,0
binary,5,7,write,0.0,0.0,0,0,,user_stop,18,8506,0
binary,5,9,read,1.0,1.0,0,0,,user_stop,12,6552,0
binary,5,37,write,1.0,1.0,0,0,,user_stop,11,4839,0
binary,5,24,write,0.0,0.0,1,0,,max_steps,20,8480,0
binary,5,18,write,1.0,1.0,0,0,,user_stop,18,7810,0
binary,5,39,write,1.0,1.0,0,0,,user_stop,16,8210,0
binary,5,8,write,1.0,1.0,0,0,,user_stop,11,5562,0
binary,5,7,write,0.0,0.0,0,0,,user_stop,17,7837,0
binary,5,32,write,1.0,1.0,0,0,,user_stop,14,5857,0
binary,5,18,write,1.0,1.0,0,0,,user_stop,18,7541,0
binary,5,32,write,1.0,1.0,0,0,,user_stop,16,6420,0
binary,5,39,write,1.0,1.0,0,0,,user_stop,17,7907,0
binary,5,27,read,1.0,1.0,0,0,,user_stop,18,5881,0
binary,5,9,read,1.0,1.0,0,0,,user_stop,12,6022,0
binary,5,9,read,1.0,1.0,0,0,,user_stop,13,7173,0
binary,5,38,read,1.0,1.0,0,0,,user_stop,15,5204,0
binary,5,37,write,1.0,1.0,0,0,,user_stop,12,4917,0
binary,5,18,write,0.0,0.0,0,0,,user_stop,18,7893,0
binary,5,8,write,1.0,1.0,0,0,,user_stop,12,5394,0
binary,5,32,write,1.0,1.0,0,0,,user_stop,15,6678,0
binary,5,12,write,1.0,1.0,0,0,,user_stop,12,5648,0
binary,5,7,write,0.0,0.0,0,0,,user_stop,18,8888,0
binary,5,9,read,1.0,1.0,0,0,,user_stop,12,5706,0
binary,5,24,write,0.0,0.0,1,0,,max_steps,20,8116,0
binary,5,8,write,0.0,0.0,0,0,,user_stop,15,5721,0
binary,5,4,read,1.0,1.0,0,0,,user_stop,12,4382,0
binary,5,29,write,0.0,0.0,0,0,,user_stop,12,6652,0
binary,5,24,write,0.0,0.0,0,0,,user_stop,16,6963,0
binary,5,43,read,0.0,0.0,1,0,,max_steps,20,6592,0
binary,5,39,write,1.0,1.0,0,0,,user_stop,16,7855,0
binary,5,39,write,1.0,1.0,0,0,,user_stop,16,8941,0
binary,5,32,write,0.0,0.0,0,0,,user_stop,14,6581,0
binary,5,32,write,0.0,0.0,1,0,,max_steps,20,8497,0
binary,5,2,read,1.0,1.0,0,0,,user_stop,14,4258,0
binary,5,9,read,1.0,1.0,0,0,,user_stop,12,6462,0
binary,5,8,write,1.0,1.0,0,0,,user_stop,12,6273,0
binary,5,24,write,0.0,0.0,0,0,,user_stop,15,7049,0
binary,5,4,read,1.0,1.0,0,0,,user_stop,14,4718,0
binary,5,24,write,1.0,1.0,0,0,,user_stop,19,9220,0
binary,5,12,write,1.0,1.0,0,0,,user_stop,13,6666,0
binary,5,2,read,1.0,1.0,0,0,,user_stop,12,4172,0
binary,5,12,write,1.0,1.0,0,0,,user_stop,15,5490,0
binary,5,42,write,1.0,1.0,0,0,,user_stop,14,7270,0
binary,5,7,write,0.0,0.0,0,0,,user_stop,16,8969,0
binary,5,34,none,1.0,1.0,0,0,,user_stop,15,7059,0
binary,5,33,write,0.0,0.0,1,0,,max_steps,20,9209,0
binary,5,29,write,0.0,0.0,1,0,budget,max_steps,14,16487,0
binary,5,33,write,0.0,0.0,1,0,,max_steps,20,10571,0
binary,5,44,write,0.0,0.0,0,0,,user_stop,16,5801,0
binary,5,2,read,1.0,1.0,0,0,,user_stop,13,5154,0
binary,5,42,write,0.0,0.0,0,0,,user_stop,19,9391,0
binary,5,2,read,1.0,1.0,0,0,,user_stop,15,7852,0
binary,5,44,write,0.0,0.0,0,0,,user_stop,12,6513,0
binary,5,2,read,0.0,0.0,0,0,,user_stop,15,8997,0
binary,5,44,write,0.0,0.0,1,0,,max_steps,20,10128,0
binary,5,34,none,0.0,0.0,0,0,,user_stop,14,9178,0
binary,5,44,write,0.0,0.0,1,0,,max_steps,20,9765,0
binary,5,44,write,0.0,0.0,0,0,,user_stop,13,6883,0
binary,5,29,write,0.0,0.0,0,0,,user_stop,16,8869,0
binary,5,24,write,0.0,0.0,1,0,,max_steps,20,11873,0
binary,5,34,none,0.0,0.0,0,0,,user_stop,12,9529,0
binary,5,14,write,1.0,1.0,0,0,,user_stop,19,13791,0
binary,5,29,write,0.0,0.0,0,0,,user_stop,12,10562,0
binary,5,14,write,1.0,1.0,0,0,,user_stop,18,15854,0
binary,5,34,none,0.0,0.0,0,0,,user_stop,16,9711,0
binary,5,44,write,0.0,0.0,1,0,,max_steps,20,12365,0
binary,5,23,write,0.0,0.0,1,0,budget,max_steps,16,16492,0
binary,5,33,write,1.0,1.0,0,0,,user_stop,19,12322,0
binary,5,23,write,0.0,0.0,1,0,budget,max_steps,16,16483,0
binary,5,42,write,0.0,0.0,0,0,,user_stop,19,11928,0
binary,5,33,write,0.0,0.0,1,0,,max_steps,20,11840,0
binary,5,42,write,0.0,0.0,1,0,,max_steps,20,13034,0
binary,5,34,none,1.0,1.0,0,0,,user_stop,12,11457,0
binary,5,34,none,0.0,0.0,0,0,,user_stop,16,13288,0
binary,5,33,write,0.0,0.0,1,0,,max_steps,20,14781,0
binary,5,29,write,0.0,0.0,1,0,budget,max_steps,13,16443,0
binary,5,23,write,0.0,0.0,1,0,budget,max_steps,18,16500,0
binary,5,14,write,0.0,0.0,0,0,,user_stop,14,12580,0
binary,5,33,write,0.0,0.0,1,0,,max_steps,20,13636,0
binary,5,23,write,0.0,0.0,1,0,budget,max_steps,18,16419,0
binary,5,14,write,0.0,0.0,1,0,budget,max_steps,15,16413,0
binary,5,14,write,0.0,0.0,1,0,,max_steps,20,14033,0
binary,5,42,write,0.0,0.0,0,0,,user_stop,19,13590,0
binary,5,14,write,0.0,0.0,1,0,budget,max_steps,19,16427,0
binary,5,42,write,0.0,0.0,1,0,,max_steps,20,13732,0
binary,5,23,write,0.0,0.0,1,0,budget,max_steps,13,16386,0
binary,5,23,write,0.0,0.0,1,0,budget,max_steps,17,16716,0
binary,6,47,read,0.0,0.0,0,0,,user_stop,6,1362,0
binary,6,28,none,1.0,1.0,0,0,,user_stop,6,2663,0
binary,6,3,read,1.0,1.0,0,0,,user_stop,7,1828,0
binary,6,48,read,1.0,1.0,0,0,,user_stop,6,1898,0
binary,6,28,none,1.0,1.0,0,0,,user_stop,6,2004,0
binary,6,48,read,1.0,1.0,0,0,,user_stop,6,1874,0
binary,6,3,read,1.0,1.0,0,0,,user_stop,9,2101,0
binary,6,19,write,1.0,1.0,0,0,,user_stop,10,2749,0
binary,6,28,none,1.0,1.0,0,0,,user_stop,7,1650,0
binary,6,49,read,1.0,1.0,0,0,,user_stop,7,1922,0
binary,6,3,read,1.0,1.0,0,0,,user_stop,7,1882,0
binary,6,13,read,1.0,1.0,0,0,,user_stop,6,2221,0
binary,6,3,read,1.0,1.0,0,0,,user_stop,9,2288,0
binary,6,19,write,1.0,1.0,0,0,,user_stop,10,2869,0
binary,6,3,read,1.0,1.0,0,0,,user_stop,9,2228,0
binary,6,48,read,1.0,1.0,0,0,,user_stop,6,2096,0
binary,6,38,read,1.0,1.0,0,0,,user_stop,8,3159,0
binary,6,3,read,1.0,1.0,0,0,,user_stop,8,2106,0
binary,6,13,read,1.0,1.0,0,0,,user_stop,7,2791,0
binary,6,19,write,1.0,1.0,0,0,,user_stop,11,3254,0
binary,6,13,read,1.0,1.0,0,0,,user_stop,8,2413,0
binary,6,19,write,1.0,1.0,0,0,,user_stop,11,3106,0
binary,6,22,write,1.0,1.0,0,0,,user_stop,13,4641,0
binary,6,48,read,1.0,1.0,0,0,,user_stop,7,2642,0
binary,6,43,read,1.0,1.0,0,0,,user_stop,12,4313,0
binary,6,13,read,1.0,1.0,0,0,,user_stop,8,2838,0
binary,6,47,read,0.0,0.0,0,0,,user_stop,9,2532,0
binary,6,47,read,0.0,0.0,0,0,,user_stop,10,2471,0
binary,6,38,read,1.0,1.0,0,0,,user_stop,12,3494,0
binary,6,48,read,1.0,1.0,0,0,,user_stop,8,2667,0
binary,6,13,read,1.0,1.0,0,0,,user_stop,7,2430,0
binary,6,22,write,1.0,1.0,0,0,,user_stop,13,4881,0
binary,6,49,read,1.0,1.0,0,0,,user_stop,8,2644,0
binary,6,43,read,1.0,1.0,0,0,,user_stop,12,4418,0
binary,6,48,read,1.0,1.0,0,0,,user_stop,6,2983,0
binary,6,27,read,1.0,1.0,0,0,,user_stop,16,5421,0
binary,6,17,write,1.0,1.0,0,0,,user_stop,12,4709,0
binary,6,22,write,1.0,1.0,0,0,,user_stop,14,5299,0
binary,6,19,write,1.0,1.0,0,0,,user_stop,11,3699,0
binary,6,22,write,1.0,1.0,0,0,,user_stop,13,4991,0
binary,6,4,read,1.0,1.0,0,0,,user_stop,12,4488,0
binary,6,43,read,1.0,1.0,0,0,,user_stop,11,4243,0
binary,6,43,read,1.0,1.0,0,0,,user_stop,11,4909,0
binary,6,28,none,1.0,1.0,0,0,,user_stop,8,2605,0
binary,6,4,read,1.0,1.0,0,0,,user_stop,11,4273,0
binary,6,24,write,0.0,0.0,1,0,,max_steps,20,6098,0
binary,6,37,write,1.0,1.0,0,0,,user_stop,11,4287,0
binary,6,49,read,1.0,1.0,0,0,,user_stop,6,2904,0
binary,6,7,write,0.0,0.0,0,0,,user_stop,16,7225,0
binary,6,4,read,1.0,1.0,0,0,,user_stop,12,4234,0
binary,6,12,write,0.0,0.0,0,0,,user_stop,11,5036,0
binary,6,27,read,1.0,1.0,0,0,,user_stop,16,5486,0
binary,6,49,read,1.0,1.0,0,0,,user_stop,9,2688,0
binary,6,17,write,1.0,1.0,0,0,,user_stop,13,5304,0
binary,6,22,write,1.0,1.0,0,0,,user_stop,14,5672,0
binary,6,37,write,1.0,1.0,0,0,,user_stop,11,4639,0
binary,6,24,write,0.0,0.0,1,0,,max_steps,20,5907,0
binary,6,17,write,1.0,1.0,0,0,,user_stop,12,5058,0
binary,6,4,read,1.0,1.0,0,0,,user_stop,12,4300,0
binary,6,39,write,1.0,1.0,0,0,,user_stop,15,7107,0
binary,6,8,write,1.0,1.0,0,0,,user_stop,12,5375,0
binary,6,37,write,1.0,1.0,0,0,,user_stop,11,4504,0
